#####################################################################
# Alchemist log file - simulation started at: 2025-02-12T11:33+0000 #
#####################################################################
#
# seed = 1.0, nodes = 15.0, isBaseline = true, deploymentStrategy = heuristic, pueApplication = 1.2, pueInfrastructural = 1.3, availableHwApplication = 8, availableHwInfrastructural = 20
#
# The columns have the following meaning: 
# time Carbon[min] Carbon[max] Carbon[mean] Carbon[variance] Energy[min] Energy[max] Energy[mean] Energy[variance] InterLatency[min] InterLatency[max] InterLatency[mean] InterLatency[variance] IntraLatency[min] IntraLatency[max] IntraLatency[mean] IntraLatency[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.001816518183254926 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.0018165181832532 0.23999999999999996 0.36 0.352 9.6E-4 0.1691507314857658 0.3453041445023588 0.26253210812820915 0.002512220756369699 21.55307598031795 36.95705773612361 28.614971037503647 22.595911668782502 0.0 11.10828316178316 4.722304612208892 15.722688065289947
2.00181651818325 0.23999999999999996 0.36 0.352 9.6E-4 0.1691507314857658 0.3453041445023588 0.26253210812820915 0.002512220756369699 21.741045171817348 37.688732523280706 28.739992431189084 24.571725794736285 0.0 11.454577069574057 5.305197691945814 12.121545860835909
3.0018165181832464 0.23999999999999996 0.36 0.352 9.6E-4 0.19843993776496177 0.3750300391993165 0.31767558634640947 0.0027742447278175163 22.897481319463424 41.0464478652865 29.501543748192887 34.32862780017373 0.0 12.948363318084603 5.262116661236923 13.668500355105492
4.001816518183243 0.23999999999999996 0.36 0.352 9.6E-4 0.19843993776496177 0.3750300391993165 0.31767558634640947 0.0027742447278175163 21.703686419501526 38.794801135337885 28.91317430981964 33.51977610446445 0.0 12.380743517400004 5.206824472794082 12.66918937355288
5.001816518183239 0.23999999999999996 0.36 0.352 9.6E-4 0.15594553358154645 0.3454142626782748 0.27471101354167016 0.0025524893530477354 21.998976024032107 39.70748762392332 29.187813598388114 34.5799598006005 0.0 12.446700120546033 5.193504179958824 12.988945128803413
6.001816518183236 0.23999999999999996 0.36 0.352 9.6E-4 0.15594553358154645 0.3454142626782748 0.27471101354167016 0.0025524893530477354 22.324794804967812 39.79626259538291 29.608862370466404 39.446242911638755 0.0 11.809904284911099 5.3826220619833824 12.801061240788547
7.001816518183232 0.23999999999999996 0.36 0.352 9.6E-4 0.17375970902871893 0.3911403663209746 0.30400645999251696 0.004335674326689945 22.102039139747593 39.90447239478639 29.481654157098326 37.84424944617131 0.0 11.76849371954208 5.310662912424651 12.167097131036607
8.00181651818323 0.23999999999999996 0.36 0.352 9.6E-4 0.17375970902871893 0.3911403663209746 0.30400645999251696 0.004335674326689945 22.88935020383417 38.7283767853821 29.945749619002143 35.80245171507749 0.0 12.329190699189802 5.763451192858702 12.424453568326973
9.001816518183226 0.23999999999999996 0.36 0.352 9.6E-4 0.13549422148249476 0.33518687764124566 0.26335457866108597 0.0031842842313107066 22.779405492472538 40.69501449474997 31.41933801330334 46.72691670020803 0.0 12.628206196040567 5.976873715774825 14.471286863186778
10.001816518183222 0.23999999999999996 0.36 0.352 9.6E-4 0.13549422148249476 0.33518687764124566 0.26335457866108597 0.0031842842313107066 24.616230578243428 41.15705538695949 32.35361126426031 49.053178719103066 0.0 12.78327371365566 6.153001893478787 15.489593944485303
