#####################################################################
# Alchemist log file - simulation started at: 2025-02-20T07:35+0000 #
#####################################################################
#
# seed = 0, nodes = 100, isBaseline = false, deploymentStrategy = cloud, pueApplication = 1.2, pueInfrastructural = 1.3, availableHwApplication = 60, availableHwInfrastructural = 700, freeHwInfrastructural = 700
#
# The columns have the following meaning: 
# time Carbon[mean] Energy[mean] InterLatency[min] InterLatency[max] InterLatency[mean] InterLatency[variance] IntraLatency[min] IntraLatency[max] IntraLatency[mean] IntraLatency[variance] ExecutionTime[mean] renewablePercentage[mean] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.1337332612453288E-4 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.0001133733261245 0.14950000000000002 0.26 8.703465887639485 16.619923854450487 12.561291293733579 3.173949373134529 0.0 0.0 0.0 0.0 3.95298027E8 0.4748997309036756
2.0001133733261254 0.14950000000000002 0.26 8.703465887639485 16.619923854450487 12.561291293733579 3.173949373134529 0.0 0.0 0.0 0.0 3.95298027E8 0.4748997309036756
3.0001133733261263 0.14950000000000002 0.26 0.0 0.0 0.0 0.0 147.589414661151 279.8371498596795 211.26750131759533 1051.5038681180174 3.95298027E8 0.48422760764454764
4.000113373326127 0.14950000000000002 0.26 0.0 0.0 0.0 0.0 147.589414661151 279.8371498596795 211.26750131759533 1051.5038681180174 3.95298027E8 0.48422760764454764
5.000113373326124 0.14950000000000002 0.26 0.0 0.0 0.0 0.0 148.29982269336986 279.6353198730838 211.21796910165963 1051.449484286508 3.95298027E8 0.4905210858770819
6.00011337332612 0.14950000000000002 0.26 0.0 0.0 0.0 0.0 148.29982269336986 279.6353198730838 211.21796910165963 1051.449484286508 3.95298027E8 0.4905210858770819
7.0001133733261165 0.14950000000000002 0.26 0.0 0.0 0.0 0.0 147.92333730087253 278.4097366880339 211.03859974376965 1050.1949433567436 3.95298027E8 0.5005161301882006
8.000113373326114 0.14950000000000002 0.26 0.0 0.0 0.0 0.0 147.92333730087253 278.4097366880339 211.03859974376965 1050.1949433567436 3.95298027E8 0.5005161301882006
9.00011337332611 0.14950000000000002 0.26 0.0 0.0 0.0 0.0 148.36721495379405 280.1432219274098 211.08358536017099 1052.3247951986405 3.95298027E8 0.5090697235458761
10.000113373326107 0.14950000000000002 0.26 0.0 0.0 0.0 0.0 148.36721495379405 280.1432219274098 211.08358536017099 1052.3247951986405 3.95298027E8 0.5090697235458761
11.000113373326103 0.14950000000000002 0.26 0.0 0.0 0.0 0.0 148.47823042445336 280.16073734651445 211.17422579060965 1050.1347631192261 3.95298027E8 0.516170687924695
12.0001133733261 0.14950000000000002 0.26 0.0 0.0 0.0 0.0 148.47823042445336 280.16073734651445 211.17422579060965 1050.1347631192261 3.95298027E8 0.516170687924695
