#####################################################################
# Alchemist log file - simulation started at: 2025-02-12T14:25+0000 #
#####################################################################
#
# seed = 0.0, nodes = 5.0, isBaseline = false, deploymentStrategy = heuristic, pueApplication = 1.2, pueInfrastructural = 1.3, availableHwApplication = 8, availableHwInfrastructural = 20
#
# The columns have the following meaning: 
# time Carbon[min] Carbon[max] Carbon[mean] Carbon[variance] Energy[min] Energy[max] Energy[mean] Energy[variance] InterLatency[min] InterLatency[max] InterLatency[mean] InterLatency[variance] IntraLatency[min] IntraLatency[max] IntraLatency[mean] IntraLatency[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0013238055587208783 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1.0013238055587192 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.12431081565948753 0.31064878705252413 0.25226888925230767 0.005804396866747581 24.404167038872757 37.13190343777899 30.41368348056526 21.115669109858374 0.0 8.484000407988141 1.6968000815976283 14.395652584548591
2.001323805558716 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.12431081565948753 0.31064878705252413 0.25226888925230767 0.005804396866747581 25.54987140623149 35.52171036876663 31.050186287406245 12.674325211812222 0.0 9.000541874905176 4.304381600820083 14.915800536157905
3.0013238055587124 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.22075683348109257 0.3221391751942864 0.26642339692884653 0.001874427903239041 26.862593257553144 37.82839701741042 33.11083341222556 15.74133409201987 0.0 8.999654004448614 4.6846814430802155 13.852306628265472
4.001323805558709 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.22075683348109257 0.3221391751942864 0.26642339692884653 0.001874427903239041 27.395822309423117 38.42964592278973 33.237017816512456 21.319210214146853 0.0 8.476723127215815 4.516543642482496 13.576779460080132
5.001323805558705 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.21451362537508922 0.34856365872654355 0.28678964638430127 0.0036984521133846646 29.130600781092035 40.342617445273525 34.84957281425747 16.638520939589014 0.0 9.75613518191425 5.032387684307591 16.44547249709427
6.001323805558702 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.21451362537508922 0.34856365872654355 0.28678964638430127 0.0036984521133846646 30.154772488415098 39.88873340149504 34.89929771684742 13.70269087740111 0.0 9.62840912048266 5.281889503335561 15.983586823339362
7.001323805558698 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.19496480923361348 0.26898624332380905 0.24700708715905767 9.737798942600976E-4 28.465260406267483 37.039473724627946 32.30023795550436 12.658856514836081 0.0 8.283164641390565 4.493460333201473 14.40437919978685
8.001323805558695 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.19496480923361348 0.26898624332380905 0.24700708715905767 9.737798942600976E-4 29.20829632588815 36.31254887225529 32.62946687325308 10.65803568943073 0.0 7.839613218958597 4.385884810615301 12.531175880966428
9.001323805558691 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.18868748337873503 0.3390666922064258 0.29296304437077414 0.0037881733253446 30.478999496586965 37.26822971248414 34.906959864188444 7.503089429817534 0.0 8.842348096305127 5.1903581863458434 15.468808310624917
10.001323805558687 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.18868748337873503 0.3390666922064258 0.29296304437077414 0.0037881733253446 31.193377847716725 36.12523918182803 34.11635796441462 4.141132754220359 0.0 9.522005940914626 5.000379743722005 18.575123954690014
11.001323805558684 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.23195233581374097 0.3656538112292027 0.31543738800615395 0.0034447170595464415 30.31818520737076 37.073812214814666 34.227855947177616 7.8956455953430424 0.0 9.942310486704587 5.050950428896159 19.256119702703202
12.00132380555868 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.23195233581374097 0.3656538112292027 0.31543738800615395 0.0034447170595464415 29.929795386797913 38.98453948188117 33.98669434835955 12.550515630915047 0.0 10.061214479324093 5.243923474976079 18.69770797162861
13.001323805558677 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.14120034990161406 0.273730084410193 0.20761634642346566 0.0022722624340904426 28.856462353481803 44.263872058763575 35.26599108609633 37.11304357972098 0.0 9.735999980182545 5.857327513950896 17.14017457839776
14.001323805558673 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.14120034990161406 0.273730084410193 0.20761634642346566 0.0022722624340904426 29.641606269547907 43.81883050431641 35.84217085436828 29.609974719625765 0.0 10.272774235696554 5.9207470045348485 19.995219619527376
15.00132380555867 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.22630448054591248 0.3282943152525846 0.2808326587807229 0.0021366316488430448 30.12583778711093 41.944280549356904 34.68699456431207 24.2499808010461 0.0 10.590156850226773 5.881980637966796 19.54597894517405
16.001323805558666 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.22630448054591248 0.3282943152525846 0.2808326587807229 0.0021366316488430448 28.863219724062567 44.758205981402675 35.5083510057143 40.33346568273352 0.0 10.216185030564583 6.078066505544481 18.318122659936638
17.001323805558663 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.1444660427126374 0.35887867384702526 0.27169400491497603 0.006490868539834746 27.68743887870266 41.495383440357955 33.0403323195631 34.34206122165782 0.0 8.939902785042358 5.4981189207699614 13.984140425638202
18.00132380555866 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.1444660427126374 0.35887867384702526 0.27169400491497603 0.006490868539834746 28.97521980970646 39.41356415127984 33.13902467112173 18.5768883219527 0.0 9.800799360140271 5.162575705478326 16.48849972675442
19.001323805558656 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.19046418314944916 0.3627342677653721 0.27013947770675295 0.006574211406071059 29.7438028344096 39.37426779055865 33.80661858117186 20.714846901159 0.0 9.060078548057318 5.140122342709225 13.998828122043552
20.001323805558652 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.19046418314944916 0.3627342677653721 0.27013947770675295 0.006574211406071059 30.932386439737755 39.19302713031842 34.70837114416033 16.645913312658546 0.0 9.722532802212884 5.313019235933746 16.302207581210048
21.00132380555865 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.11837100952183653 0.2971070574863035 0.22755101339551176 0.004425877380945581 30.580630178299625 43.67002109023653 35.737431036423786 23.579417063989013 0.0 9.72897501444833 4.967166741113042 17.35116951233291
22.001323805558645 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.11837100952183653 0.2971070574863035 0.22755101339551176 0.004425877380945581 31.321326021034736 41.475599197166936 35.38584515349616 15.949866918201682 0.0 9.054623212884453 4.767585961043104 17.35918040543537
23.00132380555864 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.16233291481080597 0.31693156921778143 0.263737241381027 0.0041350138080808565 31.456870501488776 45.14918588805283 35.62265860120661 31.166366336535066 0.0 8.548808259958484 4.740079367693576 16.56863007786581
24.001323805558638 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.16233291481080597 0.31693156921778143 0.263737241381027 0.0041350138080808565 33.58297508589 43.62101101539294 37.66504684737289 18.555836493813032 0.0 8.52789619573201 5.1254060736994616 15.046944286596808
25.001323805558634 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.11752873641466689 0.3817351927980207 0.2737536175645272 0.009471126948164469 34.0450596468749 43.71684252699842 37.64279057601175 15.775364332284582 0.0 9.851607058537612 5.326996381516656 18.12081275006725
26.00132380555863 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.11752873641466689 0.3817351927980207 0.2737536175645272 0.009471126948164469 32.8686852813974 40.683105854222745 36.39132951520845 15.517545923913765 0.0 9.111857716237376 4.912060461372911 14.7410988155009
27.001323805558627 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.1882294127135929 0.2938404168073187 0.24886939062980684 0.0023732989128769067 31.841932435377622 41.60823214387938 36.44789908554785 13.58603279957688 0.0 9.704486366032594 4.991644685355887 17.298084312241592
28.001323805558624 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.1882294127135929 0.2938404168073187 0.24886939062980684 0.0023732989128769067 33.518748830887574 41.85507035883719 37.10470858241348 9.751731378203097 0.0 9.84080324128313 5.250308591353906 18.830849134269357
29.00132380555862 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.20698902193468832 0.3012091971440162 0.24954943332919388 0.0012458824248088802 36.816265058625746 43.5359174446165 39.276481758148314 6.674328124226883 0.0 10.451824509426222 5.380991351490264 18.513962498483885
30.001323805558616 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.20698902193468832 0.3012091971440162 0.24954943332919388 0.0012458824248088802 37.09124880824259 43.19685370106583 39.6348081631857 7.111055856487976 0.0 10.37326744367618 5.59313610318121 18.27406289496876
31.001323805558613 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.17965554902013423 0.28967429908489184 0.2388384406239395 0.0015774586448892766 34.88041734983601 41.18549196851352 37.661025151008914 5.291177739385214 0.0 10.695121134161713 5.2815782710636645 19.65472715823088
32.00132380555861 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.17965554902013423 0.28967429908489184 0.2388384406239395 0.0015774586448892766 35.60387035568866 42.66494227665526 37.79897702597632 8.122073110897517 0.0 10.2854376220324 5.290650434552393 17.916941265714218
33.00132380555884 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.15424413036465875 0.36714411245117234 0.28406850856021587 0.00712984799949234 33.594661676134365 42.46670666670338 36.793742332384866 11.230558637937234 0.0 9.946622220304352 5.120604815612161 15.147559005209514
34.00132380555907 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.15424413036465875 0.36714411245117234 0.28406850856021587 0.00712984799949234 34.17438422334358 40.07749600929176 36.02314079851194 5.882648807905461 0.0 9.286524595924046 4.953707990901929 14.38910902469636
35.001323805559295 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.1484594834329495 0.31249988662158795 0.2214662848463085 0.005258686005443886 31.784335878126072 40.44585359563159 34.866041475812644 13.94660673833906 0.0 8.363895029274612 4.622247511709807 11.793700257039784
36.00132380555952 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.1484594834329495 0.31249988662158795 0.2214662848463085 0.005258686005443886 31.577803210375933 40.82287322591667 35.11284721843484 13.241623887480065 0.0 9.087271165080992 4.818842070173702 13.747814348774716
37.00132380555975 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.15310996808827868 0.3606789793991742 0.2788860303670653 0.006032620253912343 32.94102190452395 38.40642790664471 35.34561104598004 5.563243534156135 0.0 9.60874579545575 4.946004804588458 15.345401193696901
38.00132380555998 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.15310996808827868 0.3606789793991742 0.2788860303670653 0.006032620253912343 32.269651930697094 37.7865039688108 35.475318418559056 4.081541880484543 0.0 10.10547082531165 5.18416255237714 15.552980131041673
39.001323805560205 0.23999999999999996 0.36 0.33599999999999997 0.0028800000000000006 0.14169397731950245 0.2444868931456765 0.20410496397717914 0.001712521664659065 34.40422461858637 44.3663196496142 37.50123660062093 16.736920523324866 0.0 8.711877534678361 4.931192174310851 11.818469757954503
