#####################################################################
# Alchemist log file - simulation started at: 2025-02-13T16:22+0000 #
#####################################################################
#
# seed = 2.0, nodes = 20.0, isBaseline = true, deploymentStrategy = optimal, pueApplication = 1.2, pueInfrastructural = 1.3, availableHwApplication = 8, availableHwInfrastructural = 20
#
# The columns have the following meaning: 
# time Carbon[mean] Energy[mean] InterLatency[min] InterLatency[max] InterLatency[mean] InterLatency[variance] IntraLatency[min] IntraLatency[max] IntraLatency[mean] IntraLatency[variance] ExecutionTime[mean] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0032884513038209384 NaN NaN 26.022781096242653 26.022781096242653 26.022781096242653 0.0 0.0 0.0 0.0 0.0 NaN
1.003288451303821 3.1399253442078043 3.879999999999998 22.262216290326638 131.84680134871527 85.1654517619904 881.0382101284166 0.0 114.60475119320984 33.85744576772291 1984.7162317262612 1.11102872281E11
2.003288451303821 3.1399253442078043 3.879999999999998 67.69431394944795 132.39103328375973 91.44272065761227 727.1650589450874 0.0 114.33276662625562 39.93103277196758 2110.3511948904675 1.11102872281E11
3.003288451303821 3.192747370699152 3.879999999999998 68.03561812510738 132.1619974980407 91.57855480408122 731.5872595724401 0.0 112.5073971745257 39.69896241845405 2132.37268187194 1.11102872281E11
4.0032884513038205 3.192747370699152 3.879999999999998 67.78410611737517 132.32060746300934 91.60344565322556 721.3213622791238 0.0 112.71722043463501 39.838156837309064 2103.0335305032704 1.11102872281E11
5.0032884513038205 3.140653107440343 3.879999999999998 67.8919338326041 131.80216578963015 91.32943186552029 712.2265020867635 0.0 112.08675960230148 39.77574580162264 2105.36302377878 1.11102872281E11
6.0032884513038205 3.140653107440343 3.879999999999998 67.99185504341695 130.37936702450668 91.69686626878098 665.2716266235348 0.0 112.05555942285359 40.606791085886115 2095.616586869084 1.11102872281E11
7.0032884513038205 3.328815339002002 3.879999999999998 68.76985885138474 130.44647529546114 92.15919202985393 649.7547679455188 0.0 111.42348672673465 40.83123434681386 2097.660084475229 1.11102872281E11
8.00328845130382 3.328815339002002 3.879999999999998 68.6683635778837 130.4370528408865 92.22841476636641 648.1862205435964 0.0 109.94134484702185 40.9159476414673 2019.7466946912882 1.11102872281E11
9.00328845130382 3.0184875898034695 3.879999999999998 69.09627880936286 131.1392664617656 92.9454375206402 648.9745959997487 0.0 110.86263498372193 41.28778589297631 2020.761394348051 1.11102872281E11
10.00328845130382 3.0184875898034695 3.879999999999998 69.64200289399982 131.3552087488232 93.63624406467972 650.9101235899893 0.0 111.54452050590058 42.20795415194643 2038.8886833507177 1.11102872281E11
11.00328845130382 3.070578321588461 3.879999999999998 69.60577192966103 131.6466525195714 93.77685587002858 657.7170995693563 0.0 112.93549479134326 42.725324994519916 2054.087670537596 1.11102872281E11
12.00328845130382 3.070578321588461 3.879999999999998 68.95905559665434 131.58316748412722 93.22603128964859 671.728040306201 0.0 114.04585169141606 42.42466927152372 2072.3619893695104 1.11102872281E11
13.00328845130382 2.7699062888785666 3.879999999999998 68.81643598536111 131.3197434340613 93.19134431745493 661.0184200937356 0.0 114.11332185966062 42.39544203418729 2080.0079113177535 1.11102872281E11
14.00328845130382 2.7699062888785666 3.879999999999998 68.85278329732418 131.78758459494057 93.56838837758589 659.1067766432584 0.0 115.01040780350726 42.6208630926827 2090.047484105798 1.11102872281E11
15.00328845130382 2.846316937154911 3.879999999999998 69.36382953800386 131.21246056857802 93.41013216015382 652.9086191426649 0.0 113.74287231748767 42.57773147018558 2061.5927307988495 1.11102872281E11
16.00328845130382 2.846316937154911 3.879999999999998 69.14255000807103 131.09583523555668 93.25308817099979 653.6773218796284 0.0 111.96763596791413 42.120408840711804 1999.1238631236097 1.11102872281E11
17.00328845130382 3.0803568978183953 3.879999999999998 68.99863332429078 130.62867626500955 93.18819129646164 649.1549002686792 0.0 113.4405169167873 41.89025496317428 1985.8355347676668 1.11102872281E11
18.00328845130382 3.0803568978183953 3.879999999999998 69.6266279820788 130.3287611608967 93.14832485919251 642.1995296165929 0.0 114.20637626296654 41.86374079467144 1917.7349218060945 1.11102872281E11
19.00328845130382 2.9365859237217045 3.879999999999998 70.37671850237435 130.35195036020502 93.48864861351274 624.5360936996371 0.0 113.87187334882292 42.34358434936938 1941.3438196233838 1.11102872281E11
20.00328845130382 2.9365859237217045 3.879999999999998 71.13874779047406 130.37594926635225 93.86259488672322 602.0572851171603 0.0 114.03889868595311 42.822504821175265 1927.9448612559834 1.11102872281E11
21.00328845130382 3.009217449596862 3.879999999999998 69.98901389790223 129.55008602372016 93.47327736784354 599.2369799086425 0.0 112.8245119221992 42.50523418415121 1925.6560164964792 1.11102872281E11
22.00328845130382 3.009217449596862 3.879999999999998 69.18577788878075 129.13540482017822 92.82840336188382 606.3233920581966 0.0 114.58242782917696 42.518191361955864 1955.532643670577 1.11102872281E11
23.00328845130382 2.8125038660673654 3.879999999999998 68.70868621313726 128.31721274299875 92.54909517790303 596.7002932875682 0.0 113.3186152972834 42.647965261937095 1952.7836443775686 1.11102872281E11
24.00328845130382 2.8125038660673654 3.879999999999998 68.66299048743504 128.3144273111497 92.66327889634589 591.6338748564757 0.0 115.36812996501608 42.48854876883859 1938.6111269463636 1.11102872281E11
25.00328845130382 3.04778734661725 3.879999999999998 69.5086008260054 127.7485812747955 92.40985115346002 580.4324985071293 0.0 113.55811658784187 42.564373306971994 1889.6373647119735 1.11102872281E11
26.00328845130382 3.04778734661725 3.879999999999998 69.9833715692007 129.1295003451054 93.12049975761303 588.2713722758759 0.0 113.45889395555241 43.18864074555774 1856.3585753961167 1.11102872281E11
27.00328845130382 2.626673564590517 3.879999999999998 70.51142345017061 130.14054960957753 94.12299636988641 587.2307565486849 0.0 112.99286615357718 43.98521365141313 1808.3758015999426 1.11102872281E11
28.00328845130382 2.626673564590517 3.879999999999998 71.29383193399032 130.06434745975994 94.77477792325229 576.5876478814795 0.0 112.1988816449684 44.55934157690968 1748.1731481159625 1.11102872281E11
29.00328845130382 2.7710896823099724 3.879999999999998 72.82737143242495 130.40778265624718 95.39877577333436 561.1420304472992 0.0 113.92531747442249 45.024165336137955 1729.2302390817695 1.11102872281E11
30.00328845130382 2.7710896823099724 3.879999999999998 73.0705391999478 131.13818910734895 95.46198040862073 564.860611870719 0.0 113.75412917861124 44.82666717093963 1713.6495802756465 1.11102872281E11
31.00328845130382 2.492873705117249 3.879999999999998 74.16520114018564 131.01230418059183 95.48977818858577 569.2689987034889 0.0 113.32586782754738 45.15841595931798 1703.4638982625183 1.11102872281E11
32.00328845130382 2.492873705117249 3.879999999999998 74.01341968233196 131.41027731571208 95.43642976633194 586.5812695926456 0.0 112.8019818421687 45.487210498038294 1694.9565802406719 1.11102872281E11
33.00328845130382 2.58630873623917 3.879999999999998 72.59898948086719 131.95409913423592 95.43448405116673 596.9795827909365 0.0 111.99060697653415 45.359124063378225 1692.639761137129 1.11102872281E11
34.00328845130382 2.58630873623917 3.879999999999998 72.8014399865984 132.1585214508206 96.01266799267111 588.3164777111496 0.0 112.85983045075957 45.64432029745182 1686.3800274465925 1.11102872281E11
35.00328845130382 2.8285437363743315 3.879999999999998 73.11338096815965 132.36997337409557 96.10254790154053 584.8529844458025 0.0 114.11421917676793 45.51296577903537 1650.2692207255932 1.11102872281E11
36.00328845130382 2.8285437363743315 3.879999999999998 73.31348520738999 132.34864022398935 96.03043181726196 596.5464387397936 0.0 116.2143790726271 45.01915214646172 1681.5262038909702 1.11102872281E11
37.00328845130382 2.6636020359073878 3.879999999999998 73.28607123411886 132.6244097805492 95.79749972185081 600.5452312343451 0.0 117.21942792678996 45.34763694310882 1726.4926784959764 1.11102872281E11
38.00328845130382 2.6636020359073878 3.879999999999998 72.6962566001854 132.37259360758202 95.57575204180003 604.4376346566002 0.0 118.5295353411439 45.342840289487036 1733.5762072635994 1.11102872281E11
39.00328845130382 2.6832177440881146 3.879999999999998 71.82403519571827 131.86294459742302 94.77214673279973 607.3322916174263 0.0 116.49536101781587 45.64545834796956 1723.0075621429564 1.11102872281E11
40.00328845130382 2.6832177440881146 3.879999999999998 72.27773157871042 131.60080984758733 95.3056817621793 596.9836393306591 0.0 116.20778405705964 45.67210603190665 1705.201374688933 1.11102872281E11
41.00328845130382 2.572049722910829 3.879999999999998 71.70817942499046 131.56551798596627 94.92927528302201 601.284955140202 0.0 118.2865514688436 45.6651857692016 1690.1194061503074 1.11102872281E11
42.00328845130382 2.572049722910829 3.879999999999998 71.70785195179361 130.51601464132398 94.20968114333442 603.4883738160828 0.0 117.92619713599834 45.73320319451274 1651.9035406089472 1.11102872281E11
43.00328845130382 2.599811349611291 3.879999999999998 71.45405903280471 130.0428538580828 93.71163885597701 599.7174578830864 0.0 118.30644449030783 45.38533079796125 1649.073485627495 1.11102872281E11
44.00328845130382 2.599811349611291 3.879999999999998 70.04116124391412 129.46779459123735 92.29682743169485 622.0561130179689 0.0 116.41907547883878 44.53648102664407 1666.5053617088254 1.11102872281E11
45.00328845130382 2.7162558009923297 3.879999999999998 70.10047760225534 129.82228046318795 92.03664988578798 639.4992935009955 0.0 117.43527130237491 44.112340524537274 1688.4285634440735 1.11102872281E11
46.00328845130382 2.7162558009923297 3.879999999999998 69.4801885643293 129.62705351154298 91.6947607518833 645.3868099089574 0.0 117.36132872229216 43.69642076080427 1703.3966296428578 1.11102872281E11
47.00328845130382 2.679631041040435 3.879999999999998 68.58932498146252 129.7573898057604 92.14857946344836 633.6470375086515 0.0 120.28531083585827 43.929377501028064 1752.3822611134153 1.11102872281E11
48.00328845130382 2.679631041040435 3.879999999999998 69.15662586918644 130.51662414031253 92.76271196945576 637.2657329954889 0.0 118.69819662431253 44.128050203881195 1744.3255240944154 1.11102872281E11
49.00328845130382 2.7006137159991055 3.879999999999998 69.69517986487755 130.80107608553703 93.5362093310818 634.8232197181111 0.0 119.63789484809425 44.25482102681328 1764.0503506128632 1.11102872281E11
50.00328845130382 2.7006137159991055 3.879999999999998 69.74360354274545 130.84781709324102 93.62937317591172 633.2189460573782 0.0 121.27508634684962 44.3811203910447 1760.3014703950746 1.11102872281E11
51.00328845130382 2.452944709292474 3.879999999999998 69.99813049272292 130.8745731035661 94.29672079982016 622.9012182237024 0.0 120.47026997390101 45.08601051721362 1737.2996507099276 1.11102872281E11
52.00328845130382 2.452944709292474 3.879999999999998 71.0883715792538 130.847257856877 94.427030498163 618.3125062247972 0.0 121.04096352053759 45.06422766109191 1754.659357217592 1.11102872281E11
53.00328845130382 2.481217393612973 3.879999999999998 70.27472356326838 130.47811645729652 93.73506006799144 625.6644120594431 0.0 121.52705552619162 45.175355010934375 1775.5375754272693 1.11102872281E11
54.00328845130382 2.481217393612973 3.879999999999998 70.06381186019598 129.99990004265493 93.16401032951455 631.093266056544 0.0 125.03616701294473 45.397702601846916 1767.7070626904024 1.11102872281E11
55.00328845130382 2.4934967072780765 3.879999999999998 68.99776337283124 129.81605986807256 92.92217044408977 635.3382622162395 0.0 124.70777743171956 45.704090106218295 1788.9495273514883 1.11102872281E11
56.00328845130382 2.4934967072780765 3.879999999999998 69.50487006292084 129.90885219364233 93.82307763971424 618.4494403805527 0.0 127.55348420683154 46.48355409653912 1804.373332169222 1.11102872281E11
57.00328845130382 2.4819106128011885 3.879999999999998 70.19332188223561 129.9786525722987 94.5894859683312 600.3125555236168 0.0 128.42951688992326 46.19787143185784 1812.2137768096115 1.11102872281E11
58.00328845130382 2.4819106128011885 3.879999999999998 69.74549166366783 129.75089067530482 94.33139898394627 604.3789639161466 0.0 127.62321111184629 46.08980832459566 1845.0722837348858 1.11102872281E11
59.00328845130382 2.3439546439758643 3.879999999999998 68.90420662215091 129.27645222324196 93.91190651990367 607.5875037360765 0.0 126.70936405648676 46.20158068823093 1850.0428334559892 1.11102872281E11
60.00328845130382 2.3439546439758643 3.879999999999998 68.2452967436229 129.85491427992272 93.86925925145702 621.6645781727989 0.0 127.17965616239967 46.08367251601531 1863.1248959456627 1.11102872281E11
61.00328845130382 2.510865842678778 3.879999999999998 68.57032632106547 137.12200042847675 94.70566448814006 691.8109835992173 0.0 124.91719764752247 46.269300028215646 1844.33573852314 1.11102872281E11
62.00328845130382 2.510865842678778 3.879999999999998 69.42064006560862 136.98374260445502 95.44925296741548 665.2074370923808 0.0 125.13108663454736 46.969357643906974 1776.7716259783729 1.11102872281E11
63.00328845130382 2.4621055868228545 3.879999999999998 69.77264675869371 137.71098818744068 96.05515066944758 663.172808731801 0.0 125.96867400412296 47.254641071592594 1767.7943698422987 1.11102872281E11
64.00328845130382 2.4621055868228545 3.879999999999998 70.19053873189273 137.819367500939 96.05825485144258 670.9343512938626 0.0 126.68251449719665 47.270194515613056 1802.0386407499682 1.11102872281E11
65.00328845130382 2.4055793043712206 3.879999999999998 70.41463488575437 138.1742408825502 96.28986341994108 665.2431883374746 0.0 128.53355855534994 47.03951697816817 1856.134223692093 1.11102872281E11
66.00328845130382 2.4055793043712206 3.879999999999998 65.84756444090368 131.197169572369 95.07284030867889 621.3502114054938 0.0 129.57053917630148 46.846486171216945 1873.9837945151835 1.11102872281E11
67.00328845130382 2.3255962964624435 3.879999999999998 66.18611604574511 131.44594876683388 95.62789333517244 619.655232346429 0.0 128.22373086179877 46.83153961602791 1879.8900302315892 1.11102872281E11
68.00328845130382 2.3255962964624435 3.879999999999998 66.27631570460493 137.71766889329837 95.82048769832107 632.2502517826669 0.0 128.64887195203707 46.41700259849147 1897.6001927895027 1.11102872281E11
69.00328845130382 2.2532489069684978 3.879999999999998 66.63060856808545 138.44300348535262 96.26065170864312 665.1949881328954 0.0 129.00621774823549 47.11595346100074 1933.2572518090865 1.11102872281E11
70.00328845130382 2.2532489069684978 3.879999999999998 66.5212548464436 138.78138921876848 96.2452185876883 672.177300641818 0.0 129.88036847856873 46.80440670205799 1964.4545565842752 1.11102872281E11
71.00328845130382 2.235875780659976 3.879999999999998 67.21065507796777 131.6704654642227 95.51675048925192 611.0345624812837 0.0 128.97172395667423 46.65193115756979 1977.80282633577 1.11102872281E11
72.00328845130382 2.235875780659976 3.879999999999998 66.53947955032737 131.63903597031162 95.20975969094516 614.1873617355666 0.0 130.91291522242398 46.47950275700566 2022.946192467968 1.11102872281E11
73.00328845130382 2.3471937999906287 3.879999999999998 66.60008191522321 130.652028728395 94.48071051510611 604.8230950475873 0.0 130.9284003639445 46.310941935040915 2047.8939187966641 1.11102872281E11
74.00328845130382 2.3471937999906287 3.879999999999998 69.8500337461438 130.62544815662545 94.75779117352803 602.8314486071235 0.0 131.61476656892054 46.11064895805791 2069.3906542441973 1.11102872281E11
75.00328845130382 2.31393271122101 3.879999999999998 69.25054683366584 130.3484788047429 94.03797088350314 614.7855860925796 0.0 131.04520355081058 45.919117600622435 2072.1215784279952 1.11102872281E11
76.00328845130382 2.31393271122101 3.879999999999998 68.5954708915259 136.67436995717037 94.04706059929053 675.8286306396789 0.0 128.98367668789803 45.39119200753422 2091.44405007475 1.11102872281E11
77.00328845130382 2.356812008266292 3.879999999999998 68.7547984680124 137.12522219702217 94.28865954247863 646.3400789073492 0.0 127.69406559286558 45.668057971744716 2050.3501481400995 1.11102872281E11
78.00328845130382 2.356812008266292 3.879999999999998 68.8362332159126 130.05739583772146 93.78554058382616 609.61936891449 0.0 127.15951835775684 45.31557041876254 2030.8454348154455 1.11102872281E11
79.00328845130382 2.2747610347563185 3.879999999999998 69.15224773183498 129.79182397548826 93.81121922191892 594.0414017136682 0.0 128.85454285405393 45.77625225898182 1995.3278079193976 1.11102872281E11
80.00328845130382 2.2747610347563185 3.879999999999998 68.91289050184469 136.31333607928343 94.08148529872851 645.9359722912119 0.0 131.26655489041696 45.69256369824227 2045.1157185882907 1.11102872281E11
81.00328845130382 2.208433475825933 3.879999999999998 68.6944329735649 136.3578477301172 93.1123302515935 633.0921237514073 0.0 129.82303855191827 45.44317642522723 2045.2114580020889 1.11102872281E11
82.00328845130382 2.208433475825933 3.879999999999998 68.59872661629524 135.57670152806438 93.60006373165 637.4757345348842 0.0 129.22393307344376 45.97913407421397 2030.9422008370484 1.11102872281E11
83.00328845130382 2.3099072993133776 3.879999999999998 69.60335894005543 135.9128452097539 94.05234821534644 631.5563552030801 0.0 130.00642749729454 46.737196999118034 2028.6839093738593 1.11102872281E11
84.00328845130382 2.3099072993133776 3.879999999999998 69.90409051749083 136.34738818707172 94.93213815691139 624.2529122254217 0.0 130.77279236896646 46.84089209049226 2065.698162461627 1.11102872281E11
85.00328845130382 2.2503375500280094 3.879999999999998 70.03006024494222 135.62950003988345 95.03067588556021 604.526721866359 0.0 131.67767927743756 47.865865992716024 2081.6519779647388 1.11102872281E11
86.00328845130382 2.2503375500280094 3.879999999999998 69.38671690192683 134.96661029553087 93.9282564706883 582.7923400040208 0.0 131.25357402655962 47.57227874698315 2082.887274445004 1.11102872281E11
87.00328845130382 2.264963167623309 3.879999999999998 69.32236111721511 127.86478417404032 93.48513432033454 557.0848270343474 0.0 131.95180560879544 47.245073915036926 2118.539341921058 1.11102872281E11
88.00328845130382 2.264963167623309 3.879999999999998 69.34151499195714 134.93987544230626 93.51259410838917 634.3590305797738 0.0 131.49237239201258 47.14956557869456 2138.08584404407 1.11102872281E11
89.00328845130382 2.2296582707160537 3.879999999999998 69.50846275084585 135.31486264744638 93.53353867626797 595.0408016439771 0.0 131.06138026097815 47.12232641892432 2157.6087385143683 1.11102872281E11
90.00328845130382 2.2296582707160537 3.879999999999998 69.8092079409753 128.60602622416565 93.67750175972873 567.3559118320333 0.0 133.25109469322487 47.53403563451486 2164.4141242250157 1.11102872281E11
91.00328845130382 2.2330269798582982 3.879999999999998 69.3815941653229 127.70890378933588 92.86723058945793 569.5048711660594 0.0 133.57773317887205 47.04019510429586 2186.617878714703 1.11102872281E11
92.00328845130382 2.2330269798582982 3.879999999999998 68.77285234681399 127.87195276095822 93.04850084732965 578.6617851427757 0.0 131.73200516100377 47.46821573712669 2182.932855009628 1.11102872281E11
93.00328845130382 2.3106446028454393 3.879999999999998 68.83014189139197 128.30837258059077 93.24046662341526 592.4462176147047 0.0 132.24162558355488 46.997476512778256 2185.8900922117828 1.11102872281E11
94.00328845130382 2.3106446028454393 3.879999999999998 70.25237541099071 128.38948446077524 93.59088338084504 573.8326409294616 0.0 131.37932300493583 47.34966905121794 2151.282059348748 1.11102872281E11
95.00328845130382 2.341440410052786 3.879999999999998 70.19412047881663 135.4537580564863 93.75459362763132 604.0899047461954 0.0 133.56435453319665 47.633003815362315 2162.9267383110123 1.11102872281E11
96.00328845130382 2.341440410052786 3.879999999999998 70.48069160453863 128.04355007105832 93.73821619114204 573.8651115505238 0.0 133.397996878137 48.19592534814571 2136.2888222642237 1.11102872281E11
97.00328845130382 2.2234077826585263 3.879999999999998 70.09443555770838 127.28265404188866 93.51899599401708 552.146357615756 0.0 134.7730073618289 48.950349860695106 2150.528781339971 1.11102872281E11
98.00328845130382 2.2234077826585263 3.879999999999998 68.73341842265211 127.26884623216297 92.82200605041076 572.3042689806476 0.0 136.43420154779523 48.38905983649417 2158.3443783857106 1.11102872281E11
99.00328845130382 2.2767959301993774 3.879999999999998 67.61103100690347 127.28908891670677 92.06079932200167 598.6270581411028 0.0 135.85158395815853 47.812623325144855 2188.7586306283424 1.11102872281E11
